id;name;link;specialization;films_years;description;path_to_folder
16758;Алекс Хупер;https://www.kinopoisk.ru/name/1509474;Актер;18, 2007 — 2021;Новенькая,Корпорация,Красотки в Кливленде;actors_usa/16758
47413;Нэйтан Гэмбл;https://www.kinopoisk.ru/name/966111;Актер,Режиссер,Сценарист;44, 2000 — 2022;История дельфина,Мгла,Темный рыцарь,Марли и я,Вавилон,Доктор Хаус,Кости,C.S.I. Место преступления,Без следа,Говорящая с призраками;actors_usa/47413
32554;Сендхил Рамамурти;https://www.kinopoisk.ru/name/543798;Актер,Продюсер;56, 1986 — 2024;Герои,Красавица и чудовище,Тайные связи,Офис,Анатомия страсти;actors_usa/32554
40061;Маккензи Линтц;https://www.kinopoisk.ru/name/2430518;Актриса;8, 2009 — 2019;С любовью, Саймон,Голодные игры,До смерти красива;actors_usa/40061
29814;Рэндал Клайзер;https://www.kinopoisk.ru/name/24453;Режиссер,Продюсер,Актер,Сценарист,Монтажер;67, 1962 — 2023;Белый клык,Бриолин,Полет навигатора,Это моя вечеринка,Голубая лагуна,Saturday Night Live;actors_usa/29814
14158;Эллен Помпео;https://www.kinopoisk.ru/name/27933;Актриса,Продюсер,Режиссер;68, 1990 — 2024;Поймай меня, если сможешь,Анатомия страсти,Пожарная часть 19,Друзья,Закон и порядок;actors_usa/14158
51373;Делорес Уэллс;https://www.kinopoisk.ru/name/195012;Актриса;10, 1960 — 1967;;actors_usa/51373
4124;Джереми Лондон;https://www.kinopoisk.ru/name/33696;Актер,Продюсер,Режиссер,Сценарист;115, 1991 — 2023;Тусовщики из супермаркета,Нас пятеро,За гранью возможного,Расследование Джордан;actors_usa/4124
27140;Cody Cummings;https://www.kinopoisk.ru/name/2976636;Актер;1, 2008 — 2008;;actors_usa/27140
9230;Аарон Шварц;https://www.kinopoisk.ru/name/95367;Актер;33, 1990 — 2023;Стражи Галактики. Часть 2,Могучие утята,Форс-мажоры,Детство Шелдона,Сплетница,Древние,Метод Комински;actors_usa/9230
6640;Рэйлин Джой;https://www.kinopoisk.ru/name/2573476;Актриса;101, 1998 — 2018;;actors_usa/6640
24563;Эбби Эллиотт;https://www.kinopoisk.ru/name/1284680;Актриса,Сценарист,Продюсер;67, 1997 — 2022;Медведь,Как я встретил вашу маму,Saturday Night Live,Две девицы на мели,Счастливый конец;actors_usa/24563
1823;Дженнифер Бини Тейлор;https://www.kinopoisk.ru/name/67455;Актриса,Сценарист,Продюсер;50, 1973 — 2023;Дикость,Два с половиной человека,Бесстыжие,Морская полиция: Спецотдел,Лас Вегас,Зачарованные;actors_usa/1823
43691;Джен Фрил;https://www.kinopoisk.ru/name/1179420;Актриса;3, 2007 — 2010;;actors_usa/43691
36380;Фрэнк Сталлоне;https://www.kinopoisk.ru/name/55620;Актер,Продюсер,Композитор;106, 1976 — 2023;Рокки,Рокки 2,Рокки 3,Рокки Бальбоа,Пьянь,Байки из склепа,Полиция Майами: Отдел нравов,Трансформеры: Роботы под прикрытием;actors_usa/36380
59095;Эшли С. Уильямс;https://www.kinopoisk.ru/name/1119141;Актриса,Продюсер;16, 1988 — 2018;;actors_usa/59095
19340;Жанкарлос Канела;https://www.kinopoisk.ru/name/1747935;Актер,Композитор;24, 2007 — 2022;;actors_usa/19340
16759;Аль Капоне;https://www.kinopoisk.ru/name/161356;;17, 1948 — 2023;;actors_usa/16759
11696;Боб Сагет;https://www.kinopoisk.ru/name/30168;Актер,Режиссер,Продюсер,Сценарист,Монтажер;163, 1977 — 2022;Мадагаскар,Полный дом ,Бесстыжие,Красавцы,Квантовый скачок,Луи;actors_usa/11696
47419;Рон Десантис;https://www.kinopoisk.ru/name/3547999;;13;;actors_usa/47419
55142;Эмбер Бенсон;https://www.kinopoisk.ru/name/7899;Актриса,Сценарист,Продюсер,Режиссер,Монтажер;91, 1993 — 2024;Царь горы,Баффи — истребительница вампиров,Сверхъестественное,Анатомия страсти,Храбрейшие воины,Детектив Раш;actors_usa/55142
32558;Кристин Роуз;https://www.kinopoisk.ru/name/558276;Режиссер,Сценарист,Продюсер;4, 2002 — 2007;;actors_usa/32558
29839;Престон Лэси;https://www.kinopoisk.ru/name/36000;Актер,Сценарист,Продюсер;39, 1992 — 2023;Придурки,Чудаки,Чудаки 3.5,Скейтбордисты,Чудаки,Ночное шоу с Джейем Лено;actors_usa/29839
40065;Чад Аллегра;https://www.kinopoisk.ru/name/1242211;Актер,Сценарист;93, 1993 — 2022;WWE RAW,WWE SmackDown;actors_usa/40065
14165;Крис Паркс;https://www.kinopoisk.ru/name/1240322;Актер;100, 1993 — 2021;WWE RAW,WWE SmackDown;actors_usa/14165
51376;Валери Гибсон;https://www.kinopoisk.ru/name/2707569;Актриса;1, 2011 — 2011;;actors_usa/51376
21901;Кэти Сагал;https://www.kinopoisk.ru/name/50763;Актриса,Продюсер;146, 1968 — 2022;Пазманский дьявол,Коломбо: Кандидат на убийство,Футурама: Большой куш Бендера!,Футурама: Игра Бендера,Футурама: В дикую зеленую даль,Сыны анархии,Женаты и с детьми,8 простых правил для друга моей дочери-подростка,Бесстыжие,Теория большого взрыва;actors_usa/21901
4126;Стив Бошан;https://www.kinopoisk.ru/name/252957;Актер;28, 1980 — 2019;Ирландец,Карточный домик,Подпольная империя,В поле зрения,Блудный сын,Двойка;actors_usa/4126
9234;Робин Танни;https://www.kinopoisk.ru/name/10306;Актриса;82, 1984 — 2023;Все мои американцы,Вертикальный предел,Чериш,Менталист,Доктор Хаус,Побег,Сумеречная зона,Любовь;actors_usa/9234
27144;Эдриэнн Байлон;https://www.kinopoisk.ru/name/544654;Актриса;86, 1994 — 2024;Тренер Картер,Безумно влюбленный: Мюзикл;actors_usa/27144
6641;Фрэнсис Форд Коппола;https://www.kinopoisk.ru/name/12665;Продюсер,Режиссер,Сценарист,Актер,Монтажер,Композитор;235, 1956 — 2024;Крестный отец: Трилогия 1901-1980,Крестный отец,Крестный отец 2,Кояанискатси,Апокалипсис сегодня,Крестный отец: Новелла для телевидения,Одиссей,Первая волна,Моби Дик;actors_usa/6641
1829;Дженсен Эклс;https://www.kinopoisk.ru/name/573946;Актер,Режиссер,Продюсер;56, 1994 — 2024;Десятидюймовый герой,Бэтмен: Под колпаком,Бэтмен: Долгий Хэллоуин. Часть 1,Сверхъестественное,Темный ангел,Блондинка,Пацаны,Тайны Смолвиля;actors_usa/1829
24570;Джози Лорен;https://www.kinopoisk.ru/name/1189016;Актриса,Продюсер;29, 2003 — 2018;Папе снова 17,Гимнастки,Менталист,Касл,Вероника Марс,Морская полиция: Спецотдел;actors_usa/24570
43707;Стэйси Хикс;https://www.kinopoisk.ru/name/1513004;Актриса,Продюсер,Сценарист;11, 2005 — 2020;;actors_usa/43707
19349;Майк Эстес;https://www.kinopoisk.ru/name/1132124;Актер;32, 2006 — 2022;Новичок,Орвилл,Эш против Зловещих мертвецов,Орвилл,911: Одинокая звезда;actors_usa/19349
36384;Alexis Eddy;https://www.kinopoisk.ru/name/5498630;;1;;actors_usa/36384
47433;Коринна Эверсон;https://www.kinopoisk.ru/name/94578;Актриса;18, 1986 — 2011;Двойной удар,Прирожденные убийцы,Зачарованные,Большой ремонт,Лоис и Кларк: Новые приключения Супермена,Удивительные странствия Геракла;actors_usa/47433
